Author,Known_paper,Unknown_paper,Is_same_author
robert_tibshirani,robert_tibshirani_17.txt,unknown,robert_tibshirani_8.txt,YES
yee_whye_teh,yee_whye_teh_16.txt,unknown,yee_whye_teh_21.txt,YES
thomas_l_griffiths,thomas_l_griffiths_14.txt,unknown,david_blei_16.txt,NO
vapnik,vapnik_22.txt,unknown,vapnik_2.txt,YES
geoffrey_hinton,geoffrey_hinton_5.txt,unknown,geoffrey_hinton_11.txt,YES
radford_neal,radford_neal_3_6.txt,unknown,yoshua_bengio_4.txt,NO
lawrence_saul,lawrence_saul_8.txt,unknown,thorsten_joachims_5.txt,NO
david_blei,david_blei_1.txt,unknown,yann_lecun_17.txt,NO
alex_smola,alex_smola_13.txt,unknown,trevor_hastie_3_2.txt,NO
yee_whye_teh,yee_whye_teh_12.txt,unknown,bernard_scholkopf_14.txt,NO
alex_smola,alex_smola_14.txt,unknown,trevor_hastie_3_2.txt,NO
thorsten_joachims,thorsten_joachims_3_10.txt,unknown,thorsten_joachims_17.txt,YES
tom_mitchell,tom_mitchell_10.txt,unknown,tom_mitchell_11.txt,YES
yoshua_bengio,yoshua_bengio_5.txt,unknown,thomas_l_griffiths_6.txt,NO
thorsten_joachims,thorsten_joachims_3_10.txt,unknown,lawrence_saul_15.txt,NO
tom_mitchell,tom_mitchell_2_7.txt,unknown,geoffrey_hinton_6.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_6.txt,unknown,zoubin_ghahramani_3_1.txt,YES
tom_mitchell,tom_mitchell_6.txt,unknown,tom_mitchell_11.txt,YES
michael_jordan,michael_jordan_2_1.txt,unknown,robert_tibshirani_3_9.txt,NO
andrew_y_ng,andrew_y_ng_2_10.txt,unknown,michael_jordan_18.txt,NO
michael_jordan,michael_jordan_2.txt,unknown,michael_jordan_18.txt,YES
tom_mitchell,tom_mitchell_14.txt,unknown,tom_mitchell_11.txt,YES
andrew_y_ng,andrew_y_ng_18.txt,unknown,michael_jordan_18.txt,NO
vapnik,vapnik_2_2.txt,unknown,zoubin_ghahramani_15.txt,NO
andrew_y_ng,andrew_y_ng_14.txt,unknown,andrew_y_ng_11.txt,YES
yee_whye_teh,yee_whye_teh_8.txt,unknown,bernard_scholkopf_14.txt,NO
tom_mitchell,tom_mitchell_2_7.txt,unknown,tom_mitchell_11.txt,YES
zoubin_ghahramani,zoubin_ghahramani_11.txt,unknown,zoubin_ghahramani_3_1.txt,YES
david_blei,david_blei_2_6.txt,unknown,david_blei_5.txt,YES
yee_whye_teh,yee_whye_teh_4.txt,unknown,yee_whye_teh_21.txt,YES
xiaojin_zhu,xiaojin_zhu_11.txt,unknown,yee_whye_teh_1.txt,NO
vapnik,vapnik_14.txt,unknown,vapnik_2.txt,YES
geoffrey_hinton,geoffrey_hinton_3_1.txt,unknown,daphne_koller_19.txt,NO
andrew_y_ng,andrew_y_ng_3.txt,unknown,andrew_y_ng_11.txt,YES
yoshua_bengio,yoshua_bengio_2.txt,unknown,yoshua_bengio_10.txt,YES
xiaojin_zhu,xiaojin_zhu_8.txt,unknown,xiaojin_zhu_14.txt,YES
vapnik,vapnik_9.txt,unknown,vapnik_2.txt,YES
thorsten_joachims,thorsten_joachims_4.txt,unknown,thorsten_joachims_17.txt,YES
thomas_l_griffiths,thomas_l_griffiths_6.txt,unknown,thomas_l_griffiths_1.txt,YES
bernard_scholkopf,bernard_scholkopf_12.txt,unknown,bernard_scholkopf_21.txt,YES
yee_whye_teh,yee_whye_teh_21.txt,unknown,bernard_scholkopf_14.txt,NO
xiaojin_zhu,xiaojin_zhu_2_9.txt,unknown,yee_whye_teh_1.txt,NO
trevor_hastie,trevor_hastie_16.txt,unknown,trevor_hastie_2_9.txt,YES
robert_tibshirani,robert_tibshirani_17.txt,unknown,vapnik_14.txt,NO
trevor_hastie,trevor_hastie_2_3.txt,unknown,alex_smola_3.txt,NO
thorsten_joachims,thorsten_joachims_6.txt,unknown,thorsten_joachims_17.txt,YES
david_blei,david_blei_21.txt,unknown,yann_lecun_17.txt,NO
andrew_y_ng,andrew_y_ng_1.txt,unknown,michael_jordan_18.txt,NO
lawrence_saul,lawrence_saul_14.txt,unknown,lawrence_saul_8.txt,YES
tom_mitchell,tom_mitchell_6.txt,unknown,geoffrey_hinton_6.txt,NO
vapnik,vapnik_16.txt,unknown,vapnik_2.txt,YES
thorsten_joachims,thorsten_joachims_3_8.txt,unknown,lawrence_saul_15.txt,NO
david_blei,david_blei_21.txt,unknown,david_blei_5.txt,YES
zoubin_ghahramani,zoubin_ghahramani_2_8.txt,unknown,xiaojin_zhu_2_5.txt,NO
thorsten_joachims,thorsten_joachims_16.txt,unknown,lawrence_saul_15.txt,NO
michael_jordan,michael_jordan_2_3.txt,unknown,robert_tibshirani_3_9.txt,NO
thorsten_joachims,thorsten_joachims_3_8.txt,unknown,thorsten_joachims_17.txt,YES
radford_neal,radford_neal_9.txt,unknown,radford_neal_2_3.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_9.txt,unknown,xiaojin_zhu_2_5.txt,NO
radford_neal,radford_neal_17.txt,unknown,yoshua_bengio_4.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_7.txt,unknown,thomas_l_griffiths_1.txt,YES
daphne_koller,daphne_koller_2_10.txt,unknown,andrew_y_ng_2_3.txt,NO
lawrence_saul,lawrence_saul_11.txt,unknown,lawrence_saul_8.txt,YES
thorsten_joachims,thorsten_joachims_3_5.txt,unknown,lawrence_saul_15.txt,NO
radford_neal,radford_neal_15.txt,unknown,radford_neal_2_3.txt,YES
bernard_scholkopf,bernard_scholkopf_2.txt,unknown,bernard_scholkopf_21.txt,YES
robert_tibshirani,robert_tibshirani_4.txt,unknown,robert_tibshirani_8.txt,YES
yee_whye_teh,yee_whye_teh_12.txt,unknown,yee_whye_teh_21.txt,YES
bernard_scholkopf,bernard_scholkopf_20.txt,unknown,bernard_scholkopf_21.txt,YES
yee_whye_teh,yee_whye_teh_10.txt,unknown,bernard_scholkopf_14.txt,NO
radford_neal,radford_neal_3_9.txt,unknown,yoshua_bengio_4.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_3.txt,unknown,david_blei_16.txt,NO
vapnik,vapnik_3_6.txt,unknown,zoubin_ghahramani_15.txt,NO
michael_jordan,michael_jordan_11.txt,unknown,michael_jordan_18.txt,YES
daphne_koller,daphne_koller_2_6.txt,unknown,daphne_koller_11.txt,YES
lawrence_saul,lawrence_saul_14.txt,unknown,thorsten_joachims_5.txt,NO
tom_mitchell,tom_mitchell_12.txt,unknown,tom_mitchell_11.txt,YES
daphne_koller,daphne_koller_2.txt,unknown,daphne_koller_11.txt,YES
yee_whye_teh,yee_whye_teh_5.txt,unknown,bernard_scholkopf_14.txt,NO
yee_whye_teh,yee_whye_teh_1.txt,unknown,yee_whye_teh_21.txt,YES
tom_mitchell,tom_mitchell_2_10.txt,unknown,geoffrey_hinton_6.txt,NO
geoffrey_hinton,geoffrey_hinton_2_9.txt,unknown,daphne_koller_19.txt,NO
thorsten_joachims,thorsten_joachims_3.txt,unknown,lawrence_saul_15.txt,NO
daphne_koller,daphne_koller_2_6.txt,unknown,andrew_y_ng_2_3.txt,NO
daphne_koller,daphne_koller_3_5.txt,unknown,daphne_koller_11.txt,YES
trevor_hastie,trevor_hastie_2_8.txt,unknown,alex_smola_3.txt,NO
yee_whye_teh,yee_whye_teh_3.txt,unknown,yee_whye_teh_21.txt,YES
daphne_koller,daphne_koller_4.txt,unknown,daphne_koller_11.txt,YES
trevor_hastie,trevor_hastie_7.txt,unknown,alex_smola_3.txt,NO
andrew_y_ng,andrew_y_ng_13.txt,unknown,michael_jordan_18.txt,NO
yann_lecun,yann_lecun_2_9.txt,unknown,yann_lecun_1.txt,YES
zoubin_ghahramani,zoubin_ghahramani_14.txt,unknown,zoubin_ghahramani_3_1.txt,YES
lawrence_saul,lawrence_saul_6.txt,unknown,lawrence_saul_8.txt,YES
yann_lecun,yann_lecun_16.txt,unknown,yann_lecun_1.txt,YES
geoffrey_hinton,geoffrey_hinton_4.txt,unknown,geoffrey_hinton_11.txt,YES
xiaojin_zhu,xiaojin_zhu_2_5.txt,unknown,xiaojin_zhu_14.txt,YES
vapnik,vapnik_2.txt,unknown,zoubin_ghahramani_15.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_3.txt,unknown,thomas_l_griffiths_1.txt,YES
michael_jordan,michael_jordan_19.txt,unknown,michael_jordan_18.txt,YES
daphne_koller,daphne_koller_16.txt,unknown,andrew_y_ng_2_3.txt,NO
radford_neal,radford_neal_2_1.txt,unknown,yoshua_bengio_4.txt,NO
vapnik,vapnik_3_6.txt,unknown,vapnik_2.txt,YES
thomas_l_griffiths,thomas_l_griffiths_3.txt,unknown,thomas_l_griffiths_1.txt,YES
robert_tibshirani,robert_tibshirani_1.txt,unknown,robert_tibshirani_8.txt,YES
zoubin_ghahramani,zoubin_ghahramani_15.txt,unknown,zoubin_ghahramani_3_1.txt,YES
geoffrey_hinton,geoffrey_hinton_13.txt,unknown,daphne_koller_19.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_2.txt,unknown,thomas_l_griffiths_1.txt,YES
xiaojin_zhu,xiaojin_zhu_1.txt,unknown,yee_whye_teh_1.txt,NO
robert_tibshirani,robert_tibshirani_3_5.txt,unknown,robert_tibshirani_8.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_4.txt,unknown,david_blei_16.txt,NO
robert_tibshirani,robert_tibshirani_3_12.txt,unknown,robert_tibshirani_8.txt,YES
vapnik,vapnik_4.txt,unknown,vapnik_2.txt,YES
alex_smola,alex_smola_2_3.txt,unknown,trevor_hastie_3_2.txt,NO
alex_smola,alex_smola_21.txt,unknown,alex_smola_3.txt,YES
michael_jordan,michael_jordan_2_4.txt,unknown,michael_jordan_18.txt,YES
xiaojin_zhu,xiaojin_zhu_12.txt,unknown,xiaojin_zhu_14.txt,YES
daphne_koller,daphne_koller_3_6.txt,unknown,andrew_y_ng_2_3.txt,NO
yoshua_bengio,yoshua_bengio_15.txt,unknown,thomas_l_griffiths_6.txt,NO
david_blei,david_blei_4.txt,unknown,david_blei_5.txt,YES
thorsten_joachims,thorsten_joachims_3.txt,unknown,thorsten_joachims_17.txt,YES
lawrence_saul,lawrence_saul_1.txt,unknown,lawrence_saul_8.txt,YES
andrew_y_ng,andrew_y_ng_2_4.txt,unknown,andrew_y_ng_11.txt,YES
michael_jordan,michael_jordan_3_2.txt,unknown,michael_jordan_18.txt,YES
yee_whye_teh,yee_whye_teh_6.txt,unknown,yee_whye_teh_21.txt,YES
vapnik,vapnik_19.txt,unknown,vapnik_2.txt,YES
daphne_koller,daphne_koller_7.txt,unknown,andrew_y_ng_2_3.txt,NO
tom_mitchell,tom_mitchell_2_5.txt,unknown,tom_mitchell_11.txt,YES
david_blei,david_blei_3_2.txt,unknown,david_blei_5.txt,YES
daphne_koller,daphne_koller_20.txt,unknown,daphne_koller_11.txt,YES
yoshua_bengio,yoshua_bengio_2_6.txt,unknown,yoshua_bengio_10.txt,YES
michael_jordan,michael_jordan_8.txt,unknown,robert_tibshirani_3_9.txt,NO
yann_lecun,yann_lecun_22.txt,unknown,radford_neal_2_4.txt,NO
michael_jordan,michael_jordan_14.txt,unknown,michael_jordan_18.txt,YES
david_blei,david_blei_3.txt,unknown,david_blei_5.txt,YES
geoffrey_hinton,geoffrey_hinton_5.txt,unknown,daphne_koller_19.txt,NO
alex_smola,alex_smola_9.txt,unknown,alex_smola_3.txt,YES
trevor_hastie,trevor_hastie_3_2.txt,unknown,trevor_hastie_2_9.txt,YES
thorsten_joachims,thorsten_joachims_2_1.txt,unknown,thorsten_joachims_17.txt,YES
michael_jordan,michael_jordan_3_1.txt,unknown,michael_jordan_18.txt,YES
tom_mitchell,tom_mitchell_3_3.txt,unknown,geoffrey_hinton_6.txt,NO
yee_whye_teh,yee_whye_teh_2_8.txt,unknown,bernard_scholkopf_14.txt,NO
yoshua_bengio,yoshua_bengio_5.txt,unknown,yoshua_bengio_10.txt,YES
daphne_koller,daphne_koller_9.txt,unknown,daphne_koller_11.txt,YES
yoshua_bengio,yoshua_bengio_22.txt,unknown,yoshua_bengio_10.txt,YES
xiaojin_zhu,xiaojin_zhu_16.txt,unknown,xiaojin_zhu_14.txt,YES
radford_neal,radford_neal_3.txt,unknown,yoshua_bengio_4.txt,NO
geoffrey_hinton,geoffrey_hinton_6.txt,unknown,geoffrey_hinton_11.txt,YES
bernard_scholkopf,bernard_scholkopf_3_1.txt,unknown,bernard_scholkopf_21.txt,YES
david_blei,david_blei_18.txt,unknown,yann_lecun_17.txt,NO
zoubin_ghahramani,zoubin_ghahramani_7.txt,unknown,zoubin_ghahramani_3_1.txt,YES
robert_tibshirani,robert_tibshirani_20.txt,unknown,robert_tibshirani_8.txt,YES
robert_tibshirani,robert_tibshirani_2_6.txt,unknown,robert_tibshirani_8.txt,YES
michael_jordan,michael_jordan_3_1.txt,unknown,robert_tibshirani_3_9.txt,NO
yann_lecun,yann_lecun_2_7.txt,unknown,yann_lecun_1.txt,YES
alex_smola,alex_smola_2_9.txt,unknown,trevor_hastie_3_2.txt,NO
yann_lecun,yann_lecun_2_7.txt,unknown,radford_neal_2_4.txt,NO
robert_tibshirani,robert_tibshirani_3_12.txt,unknown,vapnik_14.txt,NO
yoshua_bengio,yoshua_bengio_2_3.txt,unknown,thomas_l_griffiths_6.txt,NO
yoshua_bengio,yoshua_bengio_18.txt,unknown,thomas_l_griffiths_6.txt,NO
yee_whye_teh,yee_whye_teh_7.txt,unknown,yee_whye_teh_21.txt,YES
vapnik,vapnik_2_10.txt,unknown,vapnik_2.txt,YES
daphne_koller,daphne_koller_3_4.txt,unknown,daphne_koller_11.txt,YES
radford_neal,radford_neal_2.txt,unknown,yoshua_bengio_4.txt,NO
lawrence_saul,lawrence_saul_4.txt,unknown,thorsten_joachims_5.txt,NO
yee_whye_teh,yee_whye_teh_15.txt,unknown,yee_whye_teh_21.txt,YES
zoubin_ghahramani,zoubin_ghahramani_9.txt,unknown,zoubin_ghahramani_3_1.txt,YES
yann_lecun,yann_lecun_3.txt,unknown,radford_neal_2_4.txt,NO
trevor_hastie,trevor_hastie_16.txt,unknown,alex_smola_3.txt,NO
daphne_koller,daphne_koller_10.txt,unknown,daphne_koller_11.txt,YES
david_blei,david_blei_3.txt,unknown,yann_lecun_17.txt,NO
yann_lecun,yann_lecun_2_2.txt,unknown,yann_lecun_1.txt,YES
geoffrey_hinton,geoffrey_hinton_4.txt,unknown,daphne_koller_19.txt,NO
radford_neal,radford_neal_19.txt,unknown,radford_neal_2_3.txt,YES
yann_lecun,yann_lecun_2_8.txt,unknown,radford_neal_2_4.txt,NO
geoffrey_hinton,geoffrey_hinton_2_5.txt,unknown,daphne_koller_19.txt,NO
michael_jordan,michael_jordan_2_8.txt,unknown,robert_tibshirani_3_9.txt,NO
yee_whye_teh,yee_whye_teh_19.txt,unknown,bernard_scholkopf_14.txt,NO
andrew_y_ng,andrew_y_ng_20.txt,unknown,michael_jordan_18.txt,NO
yee_whye_teh,yee_whye_teh_2_6.txt,unknown,yee_whye_teh_21.txt,YES
geoffrey_hinton,geoffrey_hinton_10.txt,unknown,daphne_koller_19.txt,NO
zoubin_ghahramani,zoubin_ghahramani_11.txt,unknown,xiaojin_zhu_2_5.txt,NO
xiaojin_zhu,xiaojin_zhu_2_7.txt,unknown,yee_whye_teh_1.txt,NO
trevor_hastie,trevor_hastie_3_3.txt,unknown,trevor_hastie_2_9.txt,YES
alex_smola,alex_smola_3_2.txt,unknown,trevor_hastie_3_2.txt,NO
lawrence_saul,lawrence_saul_10.txt,unknown,thorsten_joachims_5.txt,NO
xiaojin_zhu,xiaojin_zhu_18.txt,unknown,xiaojin_zhu_14.txt,YES
tom_mitchell,tom_mitchell_3_4.txt,unknown,tom_mitchell_11.txt,YES
vapnik,vapnik_13.txt,unknown,zoubin_ghahramani_15.txt,NO
zoubin_ghahramani,zoubin_ghahramani_9.txt,unknown,xiaojin_zhu_2_5.txt,NO
lawrence_saul,lawrence_saul_18.txt,unknown,lawrence_saul_8.txt,YES
robert_tibshirani,robert_tibshirani_16.txt,unknown,vapnik_14.txt,NO
geoffrey_hinton,geoffrey_hinton_12.txt,unknown,daphne_koller_19.txt,NO
michael_jordan,michael_jordan_2_2.txt,unknown,michael_jordan_18.txt,YES
trevor_hastie,trevor_hastie_3_1.txt,unknown,trevor_hastie_2_9.txt,YES
yoshua_bengio,yoshua_bengio_2_7.txt,unknown,yoshua_bengio_10.txt,YES
thomas_l_griffiths,thomas_l_griffiths_11.txt,unknown,thomas_l_griffiths_1.txt,YES
david_blei,david_blei_9.txt,unknown,david_blei_5.txt,YES
thorsten_joachims,thorsten_joachims_1.txt,unknown,lawrence_saul_15.txt,NO
vapnik,vapnik_2_6.txt,unknown,vapnik_2.txt,YES
andrew_y_ng,andrew_y_ng_12.txt,unknown,andrew_y_ng_11.txt,YES
zoubin_ghahramani,zoubin_ghahramani_17.txt,unknown,zoubin_ghahramani_3_1.txt,YES
robert_tibshirani,robert_tibshirani_3_5.txt,unknown,vapnik_14.txt,NO
geoffrey_hinton,geoffrey_hinton_18.txt,unknown,daphne_koller_19.txt,NO
lawrence_saul,lawrence_saul_16.txt,unknown,lawrence_saul_8.txt,YES
robert_tibshirani,robert_tibshirani_7.txt,unknown,robert_tibshirani_8.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_1.txt,unknown,xiaojin_zhu_2_5.txt,NO
alex_smola,alex_smola_16.txt,unknown,trevor_hastie_3_2.txt,NO
radford_neal,radford_neal_3_9.txt,unknown,radford_neal_2_3.txt,YES
bernard_scholkopf,bernard_scholkopf_4.txt,unknown,tom_mitchell_2_3.txt,NO
daphne_koller,daphne_koller_7.txt,unknown,daphne_koller_11.txt,YES
xiaojin_zhu,xiaojin_zhu_3_1.txt,unknown,yee_whye_teh_1.txt,NO
trevor_hastie,trevor_hastie_2_8.txt,unknown,trevor_hastie_2_9.txt,YES
bernard_scholkopf,bernard_scholkopf_15.txt,unknown,tom_mitchell_2_3.txt,NO
radford_neal,radford_neal_2_5.txt,unknown,radford_neal_2_3.txt,YES
lawrence_saul,lawrence_saul_2.txt,unknown,lawrence_saul_8.txt,YES
xiaojin_zhu,xiaojin_zhu_7.txt,unknown,yee_whye_teh_1.txt,NO
yoshua_bengio,yoshua_bengio_2.txt,unknown,thomas_l_griffiths_6.txt,NO
thomas_l_griffiths,thomas_l_griffiths_15.txt,unknown,thomas_l_griffiths_1.txt,YES
robert_tibshirani,robert_tibshirani_3_7.txt,unknown,vapnik_14.txt,NO
tom_mitchell,tom_mitchell_2_6.txt,unknown,geoffrey_hinton_6.txt,NO
david_blei,david_blei_2_7.txt,unknown,yann_lecun_17.txt,NO
thomas_l_griffiths,thomas_l_griffiths_13.txt,unknown,thomas_l_griffiths_1.txt,YES
yee_whye_teh,yee_whye_teh_8.txt,unknown,yee_whye_teh_21.txt,YES
daphne_koller,daphne_koller_9.txt,unknown,andrew_y_ng_2_3.txt,NO
andrew_y_ng,andrew_y_ng_2.txt,unknown,andrew_y_ng_11.txt,YES
yee_whye_teh,yee_whye_teh_2_1.txt,unknown,bernard_scholkopf_14.txt,NO
david_blei,david_blei_19.txt,unknown,david_blei_5.txt,YES
trevor_hastie,trevor_hastie_2_7.txt,unknown,trevor_hastie_2_9.txt,YES
yann_lecun,yann_lecun_2_9.txt,unknown,radford_neal_2_4.txt,NO
xiaojin_zhu,xiaojin_zhu_4.txt,unknown,xiaojin_zhu_14.txt,YES
geoffrey_hinton,geoffrey_hinton_3.txt,unknown,daphne_koller_19.txt,NO
thomas_l_griffiths,thomas_l_griffiths_10.txt,unknown,david_blei_16.txt,NO
david_blei,david_blei_2_6.txt,unknown,yann_lecun_17.txt,NO
robert_tibshirani,robert_tibshirani_20.txt,unknown,vapnik_14.txt,NO
xiaojin_zhu,xiaojin_zhu_2_7.txt,unknown,xiaojin_zhu_14.txt,YES
alex_smola,alex_smola_17.txt,unknown,alex_smola_3.txt,YES
yann_lecun,yann_lecun_2_1.txt,unknown,radford_neal_2_4.txt,NO
robert_tibshirani,robert_tibshirani_3_1.txt,unknown,robert_tibshirani_8.txt,YES
alex_smola,alex_smola_10.txt,unknown,trevor_hastie_3_2.txt,NO
vapnik,vapnik_2_8.txt,unknown,zoubin_ghahramani_15.txt,NO
daphne_koller,daphne_koller_4.txt,unknown,andrew_y_ng_2_3.txt,NO
trevor_hastie,trevor_hastie_5.txt,unknown,alex_smola_3.txt,NO
robert_tibshirani,robert_tibshirani_2_9.txt,unknown,vapnik_14.txt,NO
michael_jordan,michael_jordan_6.txt,unknown,michael_jordan_18.txt,YES
michael_jordan,michael_jordan_7.txt,unknown,robert_tibshirani_3_9.txt,NO
bernard_scholkopf,bernard_scholkopf_19.txt,unknown,tom_mitchell_2_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_5.txt,unknown,xiaojin_zhu_2_5.txt,NO
tom_mitchell,tom_mitchell_5.txt,unknown,tom_mitchell_11.txt,YES
tom_mitchell,tom_mitchell_2.txt,unknown,tom_mitchell_11.txt,YES
michael_jordan,michael_jordan_6.txt,unknown,robert_tibshirani_3_9.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3.txt,unknown,zoubin_ghahramani_3_1.txt,YES
andrew_y_ng,andrew_y_ng_2_4.txt,unknown,michael_jordan_18.txt,NO
bernard_scholkopf,bernard_scholkopf_21.txt,unknown,tom_mitchell_2_3.txt,NO
yee_whye_teh,yee_whye_teh_14.txt,unknown,bernard_scholkopf_14.txt,NO
alex_smola,alex_smola_2_5.txt,unknown,trevor_hastie_3_2.txt,NO
yee_whye_teh,yee_whye_teh_2_8.txt,unknown,yee_whye_teh_21.txt,YES
vapnik,vapnik_2_1.txt,unknown,vapnik_2.txt,YES
alex_smola,alex_smola_2_2.txt,unknown,trevor_hastie_3_2.txt,NO
geoffrey_hinton,geoffrey_hinton_13.txt,unknown,geoffrey_hinton_11.txt,YES
thorsten_joachims,thorsten_joachims_1.txt,unknown,thorsten_joachims_17.txt,YES
yoshua_bengio,yoshua_bengio_16.txt,unknown,yoshua_bengio_10.txt,YES
andrew_y_ng,andrew_y_ng_17.txt,unknown,andrew_y_ng_11.txt,YES
daphne_koller,daphne_koller_3_5.txt,unknown,andrew_y_ng_2_3.txt,NO
geoffrey_hinton,geoffrey_hinton_2_4.txt,unknown,geoffrey_hinton_11.txt,YES
bernard_scholkopf,bernard_scholkopf_20.txt,unknown,tom_mitchell_2_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_3.txt,unknown,xiaojin_zhu_2_5.txt,NO
